latitude,longitude
21.88317364864865,81.45665312748226
20.80209256756757,76.26802377686
14.856146621621622,78.72579557452318
24.585876351351352,92.65316909461448
17.288579054054054,78.72579557452318
25.9372277027027,87.46453974399223
25.9372277027027,90.46848305224722
24.85614662162162,85.27985370162497
27.829119594594594,81.18356737218635
26.748038513513514,78.99888132981908
26.748038513513514,75.9949380215641
24.85614662162162,92.92625484991039
29.18047094594595,78.99888132981908
22.153443918918917,82.27591039336998
26.207497972972973,90.74156880754313
26.207497972972973,93.74551211579812
24.585876351351352,39.674532567208324
25.126416891891893,85.55293945692088
21.072362837837836,77.08728104274773
26.207497972972973,87.73762549928814
8.910200675675675,76.81419528745182
27.01830878378378,82.27591039336998
16.477768243243244,80.36431010629863
28.369660135135135,77.08728104274773
22.42371418918919,82.54899614866589
17.829119594594594,78.17962406393136
23.775065540540538,80.36431010629863
19.180470945945945,72.9909947133091
26.207497972972973,80.36431010629863
26.207497972972973,83.3682534145536
26.47776824324324,91.56082607343086
25.126416891891893,78.17962406393136
27.55884932432432,78.17962406393136
27.288579054054054,80.09122435100272
18.099389864864865,78.45270981922727
27.55884932432432,75.17568075567637
28.63993040540541,77.90653830863545
14.856146621621622,79.5450528404109
24.585876351351352,84.46059643573724
22.96425472972973,75.9949380215641
26.47776824324324,81.18356737218635
27.01830878378378,84.46059643573724
25.9372277027027,85.27985370162497
19.180470945945945,73.26408046860502
27.829119594594594,78.99888132981908
12.69398445945946,77.36036679804364
26.207497972972973,85.55293945692088
25.666957432432433,82.27591039336998
28.09938986486486,79.271967085115
16.477768243243244,78.17962406393136
23.775065540540538,78.17962406393136
14.31560608108108,78.45270981922727
25.9372277027027,80.09122435100272
19.180470945945945,78.45270981922727
27.288579054054054,77.90653830863545
29.72101148648649,77.90653830863545
23.234524999999998,87.46453974399223
13.50479527027027,79.5450528404109
26.748038513513514,92.65316909461448
25.666957432432433,87.46453974399223
24.045335810810812,78.99888132981908
14.585876351351352,79.271967085115
24.585876351351352,85.27985370162497
27.55884932432432,81.18356737218635
17.018308783783784,79.271967085115
28.910200675675675,78.99888132981908
18.369660135135135,74.08333773449274
21.88317364864865,82.27591039336998
20.80209256756757,77.08728104274773
23.234524999999998,77.08728104274773
26.748038513513514,82.27591039336998
16.207497972972973,80.36431010629863
17.558849324324324,78.17962406393136
26.207497972972973,80.91048161689044
19.991281756756756,75.17568075567637
26.207497972972973,91.56082607343086
30.531822297297296,77.63345255333955
15.396687162162163,78.45270981922727
23.50479527027027,77.90653830863545
27.01830878378378,80.09122435100272
27.288579054054054,75.72185226626819
17.829119594594594,78.99888132981908
21.34263310810811,81.18356737218635
28.63993040540541,70.53322291564594
22.693984459459458,75.9949380215641
26.207497972972973,81.18356737218635
25.666957432432433,85.27985370162497
15.666957432432433,79.271967085115
25.9372277027027,93.47242636050221
27.55884932432432,78.99888132981908
26.748038513513514,82.00282463807407
28.09938986486486,79.81813859570681
17.288579054054054,77.36036679804364
25.9372277027027,86.09911096751269
18.639930405405405,78.17962406393136
26.748038513513514,77.63345255333955
27.288579054054054,80.91048161689044
29.18047094594595,77.63345255333955
10.531822297297296,76.26802377686
20.261552027027026,84.18751068044133
23.234524999999998,80.09122435100272
26.207497972972973,86.3721967228086
24.585876351351352,74.90259500038046
28.09938986486486,80.09122435100272
27.01830878378378,77.90653830863545
26.748038513513514,93.1993406052063
16.477768243243244,78.99888132981908
10.802092567567566,77.08728104274773
23.234524999999998,69.71396564975821
23.775065540540538,78.99888132981908
26.47776824324324,87.19145398869632
25.39668716216216,85.00676794632906
25.39668716216216,82.00282463807407
25.9372277027027,91.28774031813495
26.748038513513514,79.81813859570681
26.748038513513514,82.8220819039618
20.531822297297296,77.08728104274773
11.072362837837836,77.36036679804364
9.991281756756756,78.17962406393136
15.937227702702703,80.36431010629863
17.018308783783784,80.09122435100272
28.910200675675675,76.81419528745182
27.829119594594594,77.63345255333955
23.234524999999998,77.90653830863545
26.748038513513514,80.09122435100272
16.207497972972973,81.18356737218635
26.47776824324324,92.38008333931857
28.09938986486486,77.90653830863545
27.01830878378378,75.72185226626819
17.558849324324324,78.99888132981908
18.910200675675675,73.81025197919683
12.96425472972973,79.271967085115
25.126416891891893,87.19145398869632
17.829119594594594,79.271967085115
26.47776824324324,82.00282463807407
26.47776824324324,85.00676794632906
25.39668716216216,82.8220819039618
27.829119594594594,79.81813859570681
25.666957432432433,86.09911096751269
24.585876351351352,80.91048161689044
22.96425472972973,72.44482320271729
27.01830878378378,80.91048161689044
26.47776824324324,77.63345255333955
28.910200675675675,77.63345255333955
22.96425472972973,80.09122435100272
